mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2021-03-18 10:00:23.975971072,-74.92,-109.21,1402.0,146.0,-1311.0,138.3,497.0,190.0,5,S,1A,3031
2019-01-28 10:00:12.509625856,-74.92,-109.21,1499.0,114.0,-1390.0,107.7,562.0,145.9,5,S,1A,3031
2019-10-31 10:00:21.458768896,-74.92,-109.21,1262.0,132.0,-1177.0,122.4,454.0,182.6,5,S,1A,3031
2021-10-18 04:36:29.191486976,-74.92,-109.21,1226.0,62.0,-1194.0,60.5,277.0,89.4,6,S,1B,3031
2020-08-15 04:36:00.299555072,-74.92,-109.21,1232.0,96.0,-1109.0,100.3,537.0,74.3,12,S,1B,3031
2019-12-13 15:14:45.075109120,-74.92,-109.21,1384.0,13.0,-1286.0,13.3,514.0,13.9,99,S,2B,3031
2021-12-19 05:09:09.289953792,-74.92,-109.21,1349.0,137.0,-1287.0,138.4,405.0,125.5,5,S,1A,3031
2022-01-24 15:24:41.075109120,-74.92,-109.21,1435.0,30.0,-1359.0,29.6,461.0,28.5,39,S,2B,3031
2021-03-02 15:14:47.075109120,-74.92,-109.21,1420.0,70.0,-1309.0,68.6,549.0,80.2,10,S,2B,3031
2018-11-24 04:36:30.980165888,-74.92,-109.21,1394.0,54.0,-1353.0,52.9,335.0,67.6,11,S,1A,3031
2018-12-27 04:36:09.005941248,-74.92,-109.21,1332.0,71.0,-1216.0,59.4,542.0,114.5,5,S,1A,3031
2018-02-03 04:35:40.042462976,-74.92,-109.21,1414.0,65.0,-1342.0,62.3,448.0,87.2,11,S,1B,3031
2020-01-15 04:36:14.516509952,-74.92,-109.21,1380.0,57.0,-1158.0,44.7,751.0,79.5,5,S,1A,3031
2020-01-27 04:36:14.140062976,-74.92,-109.21,1262.0,65.0,-1127.0,49.4,568.0,106.2,5,S,1A,3031
2021-02-08 04:36:19.741450240,-74.92,-109.21,1278.0,71.0,-1177.0,61.1,499.0,112.0,6,S,1B,3031
2021-07-16 10:00:29.937331968,-74.92,-109.21,1292.0,178.0,-1162.0,166.8,564.0,218.4,5,S,1A,3031
2018-09-16 04:36:10.055729920,-74.92,-109.21,1426.0,77.0,-1370.0,70.9,396.0,132.2,6,S,1B,3031
2021-01-21 04:36:20.305067008,-74.92,-109.21,1334.0,45.0,-1296.0,41.0,317.0,90.2,5,S,1A,3031
2021-03-12 05:09:01.308667904,-74.92,-109.21,1466.0,108.0,-1419.0,108.6,370.0,95.1,6,S,1B,3031
2022-01-07 04:36:47.443003904,-74.92,-109.21,1288.0,62.0,-1191.0,57.1,489.0,84.0,11,S,1A,3031
2020-11-24 10:00:27.370262016,-74.92,-109.21,1252.0,137.0,-1176.0,131.1,429.0,175.9,6,S,1B,3031
2021-10-12 04:36:29.101488128,-74.92,-109.21,1286.0,58.0,-1232.0,54.5,367.0,88.6,5,S,1A,3031
2021-03-06 05:09:01.257955072,-74.92,-109.21,1328.0,110.0,-1281.0,111.7,350.0,83.1,5,S,1A,3031
2016-12-07 04:36:17.064667136,-74.92,-109.21,1600.0,427.0,-1540.0,440.0,436.0,193.5,6,S,1B,3031
2018-02-27 04:35:39.694615040,-74.92,-109.21,1341.0,48.0,-1253.0,45.3,476.0,62.7,12,S,1B,3031
2021-08-03 05:09:08.430390016,-74.92,-109.21,1454.0,132.0,-1343.0,138.2,557.0,83.4,6,S,1B,3031
2021-08-03 10:00:31.051162112,-74.92,-109.21,1655.0,126.0,-1544.0,118.0,596.0,172.2,6,S,1B,3031
2021-11-01 10:00:33.565858048,-74.92,-109.21,1389.0,138.0,-1282.0,129.9,534.0,176.9,5,S,1A,3031
2016-12-01 04:36:17.264551936,-74.92,-109.21,1576.0,404.0,-1522.0,414.4,408.0,214.6,5,S,1A,3031
2017-01-15 15:22:56.075109120,-74.92,-109.21,1538.0,39.0,-1470.0,39.4,452.0,37.1,20,S,2A,3031
2018-05-27 10:00:08.332774912,-74.92,-109.21,1394.0,165.0,-1312.0,161.3,469.0,187.6,6,S,1B,3031
2018-02-17 05:09:05.567150080,-74.92,-109.21,1433.0,96.0,-1371.0,98.4,418.0,63.3,11,S,1A,3031
2018-02-18 03:43:09.075109120,-74.92,-109.21,1449.0,41.0,-1374.0,41.1,459.0,42.7,24,S,2A,3031
2021-02-13 15:24:45.575109120,-74.92,-109.21,1458.0,21.0,-1387.0,21.8,450.0,18.3,49,S,2B,3031
2022-01-25 15:44:37.075109376,-74.92,-109.21,1402.0,20.0,-1306.0,20.6,510.0,19.6,49,S,2B,3031
2019-10-29 04:36:17.007552000,-74.92,-109.21,1283.0,68.0,-1199.0,63.5,458.0,93.0,6,S,1B,3031
2017-04-18 04:36:15.255837952,-74.92,-109.21,1392.0,396.0,-1352.0,405.3,329.0,181.3,6,S,1B,3031
2022-02-04 15:44:36.575109120,-74.92,-109.21,1378.0,44.0,-1314.0,44.9,417.0,39.4,29,S,2B,3031
2021-02-08 15:24:45.075109120,-74.92,-109.21,1465.0,17.0,-1372.0,17.0,513.0,17.0,60,S,2B,3031
2019-12-12 10:00:20.541819904,-74.92,-109.21,1463.0,179.0,-1333.0,169.3,603.0,222.2,6,S,1B,3031
2022-01-01 15:14:43.075109120,-74.92,-109.21,1409.0,18.0,-1326.0,17.7,478.0,22.8,59,S,2B,3031
2017-12-25 05:08:21.533934848,-74.92,-109.21,1459.0,146.0,-1407.0,150.2,387.0,76.8,11,S,1B,3031
2018-12-14 10:00:34.859627008,-74.92,-109.21,1348.0,74.0,-1294.0,70.8,376.0,103.1,11,S,1A,3031
2019-11-01 04:35:56.045422080,-74.92,-109.21,1291.0,81.0,-1189.0,80.8,503.0,80.3,11,S,1B,3031
2018-12-17 10:00:13.803874048,-74.92,-109.21,1249.0,162.0,-1189.0,155.1,383.0,218.3,6,S,1B,3031
2018-03-02 04:36:00.735056896,-74.92,-109.21,1428.0,67.0,-1356.0,60.7,447.0,108.2,5,S,1A,3031
2019-02-07 04:36:07.543064832,-74.92,-109.21,1316.0,64.0,-1239.0,57.8,443.0,97.7,6,S,1B,3031
2021-12-18 15:35:24.370118912,-74.92,-109.21,1272.0,106.0,-1198.0,104.3,428.0,115.7,8,L,9.0,3031
2021-05-23 05:09:04.075405056,-74.92,-109.21,1468.0,152.0,-1424.0,154.1,357.0,120.9,6,S,1B,3031
2018-12-29 10:00:13.504905216,-74.92,-109.21,1496.0,131.0,-1427.0,127.3,449.0,165.2,6,S,1B,3031
2021-01-17 10:00:24.996235008,-74.92,-109.21,1677.0,188.0,-1535.0,180.4,674.0,221.2,5,S,1A,3031
2018-02-10 15:43:12.075109120,-74.92,-109.21,1446.0,89.0,-1378.0,89.4,438.0,84.6,10,S,2A,3031
2021-02-04 10:00:24.445384960,-74.92,-109.21,1513.0,150.0,-1394.0,141.8,588.0,191.4,6,S,1B,3031
2017-12-19 05:09:07.317500928,-74.92,-109.21,1492.0,100.0,-1431.0,102.0,423.0,72.2,11,S,1A,3031
2021-12-26 15:44:37.075109376,-74.92,-109.21,1406.0,25.0,-1326.0,25.1,465.0,23.1,50,S,2B,3031
2018-05-01 04:36:02.407078912,-74.92,-109.21,1396.0,42.0,-1295.0,36.7,521.0,67.7,5,S,1A,3031
2022-01-16 15:14:43.575109120,-74.92,-109.21,1415.0,97.0,-1354.0,95.7,410.0,108.3,9,S,2B,3031
2021-03-12 10:00:23.933815808,-74.92,-109.21,1154.0,151.0,-1086.0,142.2,391.0,204.3,6,S,1B,3031
2020-03-20 09:59:57.276672000,-74.92,-109.21,1379.0,74.0,-1242.0,69.0,599.0,93.4,12,S,1B,3031
2014-12-03 04:36:27.782561024,-74.92,-109.21,1351.0,266.0,-1281.0,277.4,426.0,123.2,11,S,1A,3031
2021-02-04 05:09:01.824769024,-74.92,-109.21,1416.0,107.0,-1297.0,108.8,567.0,96.7,6,S,1B,3031
2018-08-25 10:00:13.631900160,-74.92,-109.21,1609.0,108.0,-1510.0,104.6,555.0,132.9,5,S,1A,3031
2017-02-11 04:36:14.071695104,-74.92,-109.21,1629.0,794.0,-1615.0,800.4,218.0,286.9,5,S,1A,3031
2017-12-17 04:35:41.775485952,-74.92,-109.21,1392.0,52.0,-1301.0,49.4,496.0,69.1,11,S,1B,3031
2018-04-25 04:36:02.064215808,-74.92,-109.21,1399.0,57.0,-1266.0,51.8,594.0,76.4,6,S,1B,3031
2020-11-12 10:00:27.730620928,-74.92,-109.21,1346.0,141.0,-1246.0,133.6,508.0,177.5,6,S,1B,3031
2022-01-02 07:34:19.079939072,-74.92,-109.21,1422.0,52.0,-1326.0,52.1,513.0,50.2,23,L,9.0,3031
2017-04-30 04:36:15.781169920,-74.92,-109.21,1373.0,907.0,-1314.0,942.3,397.0,340.8,6,S,1B,3031
2021-12-25 10:00:31.524571904,-74.92,-109.21,1402.0,122.0,-1320.0,119.2,472.0,139.1,6,S,1B,3031
2018-01-30 05:08:20.199084032,-74.92,-109.21,1436.0,70.0,-1362.0,70.9,454.0,61.4,11,S,1B,3031
2021-12-25 15:24:41.075109120,-74.92,-109.21,1421.0,40.0,-1295.0,38.2,585.0,45.7,20,S,2B,3031
2018-01-13 04:36:01.642255104,-74.92,-109.21,1369.0,44.0,-1289.0,38.0,463.0,77.7,5,S,1A,3031
2021-03-16 04:36:19.375070720,-74.92,-109.21,1293.0,45.0,-1189.0,40.2,509.0,66.0,6,S,1B,3031
2018-02-12 04:36:00.837582080,-74.92,-109.21,1375.0,55.0,-1294.0,51.3,464.0,79.3,6,S,1B,3031
2018-01-22 04:35:40.369008128,-74.92,-109.21,1373.0,42.0,-1279.0,37.2,499.0,64.1,11,S,1B,3031
2020-12-24 10:00:26.143604736,-74.92,-109.21,1335.0,158.0,-1253.0,148.2,460.0,219.9,5,S,1A,3031
2018-02-15 04:35:39.784273920,-74.92,-109.21,1393.0,54.0,-1270.0,48.4,574.0,76.4,11,S,1B,3031
2020-12-30 10:00:25.851612928,-74.92,-109.21,1702.0,142.0,-1546.0,132.8,712.0,178.8,6,S,1B,3031
2021-10-24 04:36:29.198265088,-74.92,-109.21,1297.0,60.0,-1231.0,56.2,408.0,89.6,5,S,1A,3031
2021-02-22 10:00:23.962032896,-74.92,-109.21,1336.0,150.0,-1235.0,139.4,509.0,199.1,5,S,1A,3031
2017-08-28 04:36:02.386603008,-74.92,-109.21,1379.0,65.0,-1334.0,60.8,349.0,104.7,6,S,1B,3031
2022-01-10 15:44:36.575109120,-74.92,-109.21,1391.0,12.0,-1311.0,12.2,466.0,12.8,79,S,2B,3031
2021-12-16 15:44:37.575109120,-74.92,-109.21,1440.0,21.0,-1357.0,21.0,482.0,24.0,30,S,2B,3031
2020-10-11 04:36:23.379542016,-74.92,-109.21,1322.0,72.0,-1150.0,60.8,654.0,97.5,6,S,1B,3031
2022-01-20 15:04:51.316104960,-74.92,-109.21,1397.0,28.0,-1280.0,27.8,560.0,28.5,47,L,9.0,3031
2020-01-18 04:36:35.374320128,-74.92,-109.21,1270.0,54.0,-1183.0,50.1,462.0,75.6,11,S,1A,3031
2022-01-03 07:52:28.280709888,-74.92,-109.21,1308.0,58.0,-1225.0,56.8,457.0,63.8,15,L,9.0,3031
2018-02-06 04:36:00.925107968,-74.92,-109.21,1311.0,52.0,-1245.0,45.8,411.0,88.5,5,S,1A,3031
2022-01-26 15:14:42.575109120,-74.92,-109.21,1392.0,64.0,-1351.0,63.6,338.0,68.6,9,S,2B,3031
2018-01-31 04:36:01.042959104,-74.92,-109.21,1494.0,92.0,-1454.0,89.8,343.0,127.6,6,S,1B,3031
2018-11-30 04:35:49.100392960,-74.92,-109.21,1385.0,47.0,-1277.0,43.7,537.0,64.0,11,S,1B,3031
2018-02-17 10:00:26.333008896,-74.92,-109.21,1349.0,108.0,-1288.0,103.7,403.0,146.3,11,S,1A,3031
2015-09-17 04:36:34.593161728,-74.92,-109.21,1492.0,224.0,-1461.0,228.2,300.0,89.4,12,S,1A,3031
2020-12-12 10:00:26.732177920,-74.92,-109.21,1264.0,197.0,-1157.0,183.8,508.0,252.6,5,S,1A,3031
2021-10-30 04:36:29.063456000,-74.92,-109.21,1267.0,75.0,-1174.0,68.1,476.0,106.8,6,S,1B,3031
2020-03-15 04:36:13.633366272,-74.92,-109.21,1254.0,43.0,-1154.0,36.4,492.0,67.2,5,S,1A,3031
2019-02-06 09:59:51.327053056,-74.92,-109.21,1130.0,85.0,-1071.0,81.1,359.0,113.8,11,S,1B,3031
2021-02-22 05:09:01.329766912,-74.92,-109.21,1342.0,124.0,-1302.0,125.2,325.0,106.9,5,S,1A,3031
2019-01-25 15:24:45.575109120,-74.92,-109.21,1500.0,36.0,-1418.0,36.2,492.0,35.0,30,S,2B,3031
2021-10-26 10:00:33.730220032,-74.92,-109.21,1217.0,197.0,-1152.0,187.2,393.0,266.4,6,S,1B,3031
2021-02-16 05:09:01.446471936,-74.92,-109.21,1428.0,158.0,-1358.0,161.9,441.0,116.5,6,S,1B,3031
2019-01-15 15:24:43.575109120,-74.92,-109.21,1467.0,23.0,-1387.0,22.7,479.0,22.0,50,S,2B,3031
2017-10-15 04:36:03.453582080,-74.92,-109.21,1404.0,54.0,-1353.0,50.4,374.0,86.9,6,S,1B,3031
2020-01-14 05:09:19.330219008,-74.92,-109.21,1368.0,94.0,-1281.0,96.9,478.0,68.6,11,S,1A,3031
2021-01-29 10:00:24.634224896,-74.92,-109.21,1337.0,180.0,-1245.0,174.8,489.0,213.0,5,S,1A,3031
2020-09-23 04:36:22.988602112,-74.92,-109.21,1317.0,49.0,-1259.0,43.7,388.0,84.4,5,S,1A,3031
2018-11-23 10:00:14.703601920,-74.92,-109.21,1346.0,158.0,-1264.0,151.4,463.0,201.1,6,S,1B,3031
2021-11-29 04:36:28.260444160,-74.92,-109.21,1368.0,146.0,-1104.0,114.4,807.0,190.8,5,S,1A,3031
2018-02-05 05:09:05.753547008,-74.92,-109.21,1456.0,99.0,-1374.0,102.0,482.0,65.1,11,S,1A,3031
2022-01-03 15:35:22.154312960,-74.92,-109.21,1569.0,103.0,-1497.0,103.8,471.0,89.9,7,L,9.0,3031
2017-12-20 04:36:02.616517120,-74.92,-109.21,1398.0,62.0,-1346.0,56.8,379.0,106.5,5,S,1A,3031
2019-01-25 09:59:51.701703680,-74.92,-109.21,1510.0,92.0,-1400.0,84.3,564.0,131.1,11,S,1B,3031
2019-05-20 04:36:09.696675328,-74.92,-109.21,1325.0,51.0,-1142.0,43.5,672.0,68.7,5,S,1A,3031
2019-01-20 15:24:44.575108864,-74.92,-109.21,1469.0,30.0,-1390.0,30.2,474.0,31.9,40,S,2B,3031
2019-02-13 04:36:07.360851968,-74.92,-109.21,1302.0,70.0,-1221.0,61.8,454.0,113.1,5,S,1A,3031
2019-02-06 05:08:26.856347904,-74.92,-109.21,1390.0,93.0,-1333.0,94.7,393.0,66.7,11,S,1B,3031
2017-09-21 04:36:03.489193984,-74.92,-109.21,1327.0,64.0,-1242.0,60.4,466.0,84.6,6,S,1B,3031
2021-12-11 15:44:36.575109120,-74.92,-109.21,1475.0,24.0,-1389.0,24.4,498.0,24.7,19,S,2B,3031
2018-12-21 04:36:09.210648064,-74.92,-109.21,1375.0,66.0,-1303.0,62.3,439.0,89.7,6,S,1B,3031
2021-01-15 04:36:20.543214080,-74.92,-109.21,1302.0,102.0,-1183.0,98.9,544.0,114.0,6,S,1B,3031
2021-02-02 04:36:19.928032000,-74.92,-109.21,1347.0,53.0,-1247.0,42.0,508.0,94.2,5,S,1A,3031
2020-12-04 04:36:22.448339968,-74.92,-109.21,1307.0,92.0,-1257.0,89.5,357.0,117.8,5,S,1A,3031
2017-12-02 04:36:03.223491072,-74.92,-109.21,1530.0,114.0,-1489.0,109.1,348.0,186.6,6,S,1B,3031
2018-12-11 10:00:14.042221056,-74.92,-109.21,1477.0,159.0,-1380.0,150.4,527.0,209.6,5,S,1A,3031
2018-12-14 05:09:14.121218048,-74.92,-109.21,1436.0,73.0,-1391.0,73.1,357.0,69.6,11,S,1A,3031
2019-01-08 04:36:08.489827840,-74.92,-109.21,1338.0,87.0,-1273.0,78.6,411.0,145.3,5,S,1A,3031
2021-10-14 10:00:33.699436032,-74.92,-109.21,1487.0,122.0,-1404.0,114.1,491.0,176.9,6,S,1B,3031
2021-10-20 05:09:11.179462912,-74.92,-109.21,1307.0,74.0,-1244.0,73.9,400.0,76.0,5,S,1A,3031
2018-11-05 10:00:15.099438336,-74.92,-109.21,1128.0,177.0,-1055.0,163.8,401.0,248.4,5,S,1A,3031
2017-12-13 05:08:21.918598912,-74.92,-109.21,1461.0,137.0,-1407.0,140.2,392.0,79.3,11,S,1B,3031
2021-07-14 04:36:25.214003968,-74.92,-109.21,1272.0,94.0,-1089.0,80.3,658.0,123.9,6,S,1B,3031
2020-08-08 10:00:25.455266304,-74.92,-109.21,1365.0,210.0,-1264.0,198.3,515.0,270.6,6,S,1B,3031
2018-02-24 04:36:00.684378624,-74.92,-109.21,1275.0,58.0,-1191.0,51.8,454.0,89.4,6,S,1B,3031
2021-05-17 05:09:03.726803968,-74.92,-109.21,1457.0,123.0,-1352.0,125.5,544.0,103.1,5,S,1A,3031
2021-02-20 04:36:19.433425920,-74.92,-109.21,1271.0,64.0,-1150.0,53.8,541.0,96.6,6,S,1B,3031
2018-04-13 04:36:01.621262080,-74.92,-109.21,1463.0,61.0,-1423.0,59.3,340.0,89.0,6,S,1B,3031
2016-12-04 04:36:38.173391104,-74.92,-109.21,1510.0,287.0,-1444.0,297.3,443.0,133.9,11,S,1A,3031
2019-02-12 05:09:11.987835904,-74.92,-109.21,1340.0,63.0,-1305.0,63.6,306.0,58.4,12,S,1A,3031
2021-12-22 15:35:23.708331008,-74.92,-109.21,1299.0,62.0,-1240.0,62.3,385.0,63.5,15,L,9.0,3031
2018-02-25 15:43:07.075108864,-74.92,-109.21,1437.0,39.0,-1388.0,38.9,373.0,35.2,9,S,2B,3031
2021-08-07 04:36:26.620835072,-74.92,-109.21,1289.0,67.0,-1109.0,56.4,656.0,90.9,6,S,1B,3031
2018-06-06 04:36:04.376653056,-74.92,-109.21,1362.0,94.0,-1277.0,82.1,472.0,157.7,5,S,1A,3031
2021-12-19 10:00:31.892448000,-74.92,-109.21,1246.0,152.0,-1171.0,148.6,426.0,178.4,5,S,1A,3031
2020-08-12 04:36:21.119045120,-74.92,-109.21,1320.0,93.0,-1114.0,73.8,708.0,129.1,6,S,1B,3031
2021-10-21 04:36:08.222221056,-74.92,-109.21,1260.0,57.0,-1180.0,56.1,441.0,61.4,12,S,1B,3031
2018-05-25 04:36:03.662106880,-74.92,-109.21,1364.0,61.0,-1297.0,55.4,423.0,99.4,5,S,1A,3031
2020-05-14 04:36:15.719949056,-74.92,-109.21,1227.0,57.0,-1152.0,48.7,423.0,100.6,5,S,1A,3031
2021-12-22 15:14:44.075109120,-74.92,-109.21,1431.0,25.0,-1341.0,24.7,501.0,24.7,40,S,2B,3031
2020-08-14 10:00:25.759983104,-74.92,-109.21,1347.0,185.0,-1260.0,176.0,475.0,241.8,5,S,1A,3031
2021-12-17 04:36:27.552624896,-74.92,-109.21,1313.0,76.0,-1078.0,62.7,750.0,97.6,6,S,1B,3031
2022-01-05 15:44:36.575109120,-74.92,-109.21,1414.0,37.0,-1338.0,36.5,457.0,37.8,30,S,2B,3031
2021-11-01 05:09:10.942836992,-74.92,-109.21,1337.0,117.0,-1316.0,117.5,237.0,88.3,5,S,1A,3031
2018-06-20 10:00:09.903009280,-74.92,-109.21,1480.0,107.0,-1388.0,102.3,513.0,138.7,6,S,1B,3031
2021-01-14 15:24:45.575109120,-74.92,-109.21,1442.0,13.0,-1356.0,13.2,491.0,13.4,109,S,2B,3031
2018-06-02 10:00:08.631823104,-74.92,-109.21,1392.0,135.0,-1319.0,127.9,443.0,188.0,5,S,1A,3031
2021-05-29 10:00:27.081436928,-74.92,-109.21,1572.0,156.0,-1439.0,147.7,635.0,195.1,5,S,1A,3031
2021-03-06 10:00:23.884012032,-74.92,-109.21,1419.0,113.0,-1302.0,107.5,566.0,140.9,5,S,1A,3031
2022-01-19 15:10:39.372645888,-74.92,-109.21,660.0,614.0,290.0,893.4,593.0,525.9,31,L,9.0,3031
2018-09-10 04:36:09.897440256,-74.92,-109.21,1450.0,59.0,-1419.0,56.5,296.0,100.8,5,S,1A,3031
2018-02-21 04:36:21.737686784,-74.92,-109.21,1339.0,43.0,-1260.0,40.8,451.0,57.0,11,S,1A,3031
2019-11-22 04:36:16.746626816,-74.92,-109.21,1301.0,82.0,-1165.0,71.7,578.0,114.2,6,S,1B,3031
2022-01-07 15:10:38.298850816,-74.92,-109.21,1482.0,100.0,-1390.0,106.2,513.0,28.4,7,L,9.0,3031
2018-12-08 09:59:53.278138112,-74.92,-109.21,1522.0,82.0,-1413.0,76.0,565.0,111.8,11,S,1B,3031
2020-01-26 10:00:39.656190976,-74.92,-109.21,1262.0,85.0,-1151.0,81.1,518.0,103.2,11,S,1A,3031
2019-01-16 10:00:12.797864960,-74.92,-109.21,1553.0,154.0,-1452.0,146.6,552.0,199.5,5,S,1A,3031
2022-01-01 15:14:43.575109120,-74.92,-109.21,1450.0,36.0,-1351.0,36.0,527.0,36.9,20,S,2B,3031
2018-04-19 04:36:01.761286912,-74.92,-109.21,1259.0,65.0,-1212.0,57.8,340.0,126.1,5,S,1A,3031
2021-03-10 04:36:19.371738624,-74.92,-109.21,1286.0,72.0,-1224.0,67.8,395.0,100.9,5,S,1A,3031
2020-11-06 10:00:27.831920128,-74.92,-109.21,1430.0,140.0,-1328.0,133.8,531.0,174.7,5,S,1A,3031
2018-12-05 10:00:14.333892096,-74.92,-109.21,1525.0,140.0,-1413.0,130.8,574.0,184.7,6,S,1B,3031
2020-10-05 04:36:23.230417920,-74.92,-109.21,1299.0,46.0,-1262.0,42.4,309.0,83.7,5,S,1A,3031
2021-11-07 15:14:46.575109120,-74.92,-109.21,1414.0,21.0,-1341.0,21.4,449.0,22.0,49,S,2B,3031
2020-01-09 04:36:14.781755136,-74.92,-109.21,1292.0,77.0,-1184.0,65.5,516.0,121.0,6,S,1B,3031
2018-11-27 04:36:09.985718016,-74.92,-109.21,1501.0,88.0,-1394.0,78.7,556.0,131.0,6,S,1B,3031
2018-02-23 03:43:09.075109120,-74.92,-109.21,1397.0,42.0,-1332.0,42.5,418.0,39.5,14,S,2A,3031
2021-01-27 04:36:20.153350144,-74.92,-109.21,1339.0,80.0,-1247.0,68.2,489.0,131.1,6,S,1B,3031
2021-03-04 04:36:19.345504000,-74.92,-109.21,1284.0,50.0,-1190.0,45.5,482.0,70.1,6,S,1B,3031
2018-12-02 05:09:14.524544000,-74.92,-109.21,1458.0,99.0,-1390.0,101.6,441.0,64.2,11,S,1A,3031
2021-02-28 05:09:01.268256000,-74.92,-109.21,1493.0,136.0,-1395.0,141.9,530.0,87.3,6,S,1B,3031
2019-11-18 10:00:21.379340032,-74.92,-109.21,1420.0,120.0,-1320.0,114.4,523.0,150.3,6,S,1B,3031
2021-12-07 05:09:09.883453952,-74.92,-109.21,1522.0,139.0,-1342.0,144.8,720.0,114.6,5,S,1A,3031
2021-12-04 05:08:47.250903040,-74.92,-109.21,1367.0,255.0,-1317.0,263.2,367.0,85.7,11,S,1B,3031
2016-10-08 04:36:17.801280000,-74.92,-109.21,1642.0,233.0,-1592.0,238.4,403.0,108.1,6,S,1B,3031
2018-06-18 04:36:05.178336000,-74.92,-109.21,1294.0,64.0,-1201.0,57.5,480.0,96.2,5,S,1A,3031
2018-03-26 04:36:00.940913920,-74.92,-109.21,1302.0,42.0,-1231.0,38.9,427.0,64.0,5,S,1A,3031
2018-04-03 10:00:05.878256896,-74.92,-109.21,1294.0,150.0,-1250.0,146.9,333.0,191.6,5,S,1A,3031
2020-08-24 04:36:21.790062080,-74.92,-109.21,1207.0,99.0,-1123.0,98.3,443.0,107.0,6,S,1B,3031
2021-07-16 05:09:07.302620928,-74.92,-109.21,1298.0,101.0,-1231.0,100.2,413.0,104.0,5,S,1A,3031
2021-12-25 05:09:08.919622912,-74.92,-109.21,1398.0,110.0,-1332.0,111.0,425.0,104.5,6,S,1B,3031
2016-12-19 04:36:16.612124928,-74.92,-109.21,1565.0,334.0,-1429.0,355.8,637.0,188.1,6,S,1B,3031
2019-02-01 04:36:07.831043072,-74.92,-109.21,1296.0,53.0,-1183.0,44.5,530.0,84.9,5,S,1A,3031
2017-01-18 04:36:14.504440064,-74.92,-109.21,1526.0,304.0,-1498.0,308.4,288.0,156.8,5,S,1A,3031
2018-12-18 04:36:30.091882240,-74.92,-109.21,1355.0,49.0,-1306.0,48.2,361.0,61.7,11,S,1A,3031
2020-10-13 10:00:27.927316992,-74.92,-109.21,1338.0,154.0,-1262.0,149.1,444.0,188.6,5,S,1A,3031
2021-07-04 05:09:06.519439872,-74.92,-109.21,1375.0,139.0,-1317.0,142.5,394.0,97.3,5,S,1A,3031
2018-12-24 04:35:48.225382912,-74.92,-109.21,1368.0,53.0,-1219.0,49.2,622.0,66.3,11,S,1B,3031
